wavelength_um,R_plus,T_plus,A_plus,R_minus,T_minus,A_minus,emissivity_same_channel,eta,conservation_plus,conservation_minus
1.580199999999999960e+01,9.456384525875183300e-01,0.000000000000000000e+00,5.436154741248166999e-02,8.978448800777869554e-01,0.000000000000000000e+00,1.021551199222130446e-01,1.021551199222130446e-01,4.779357250973137461e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.580400000000000027e+01,9.461477698575162520e-01,0.000000000000000000e+00,5.385223014248374795e-02,9.002606357298520434e-01,0.000000000000000000e+00,9.973936427014795658e-02,9.973936427014795658e-02,4.588713412766420863e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.580600000000000094e+01,9.466463425897030382e-01,0.000000000000000000e+00,5.335365741029696185e-02,9.025687242075376426e-01,0.000000000000000000e+00,9.743127579246235737e-02,9.743127579246235737e-02,4.407761838216539552e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.580799999999999983e+01,9.471344770301060034e-01,0.000000000000000000e+00,5.286552296989399657e-02,9.047754385153740087e-01,0.000000000000000000e+00,9.522456148462599135e-02,9.522456148462599135e-02,4.235903851473199477e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.581000000000000050e+01,9.476124685064555297e-01,0.000000000000000000e+00,5.238753149354447025e-02,9.068866295550666035e-01,0.000000000000000000e+00,9.311337044493339654e-02,9.311337044493339654e-02,4.072583895138892629e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.581199999999999939e+01,9.480806018683982650e-01,0.000000000000000000e+00,5.191939813160173500e-02,9.089077415115727199e-01,0.000000000000000000e+00,9.109225848842728013e-02,9.109225848842728013e-02,3.917286035682554513e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.581400000000000006e+01,9.485391519658807891e-01,0.000000000000000000e+00,5.146084803411921094e-02,9.108438441987707357e-01,0.000000000000000000e+00,8.915615580122926431e-02,8.915615580122926431e-02,3.769530776711005338e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.581600000000000072e+01,9.489883840402197901e-01,0.000000000000000000e+00,5.101161595978020991e-02,9.126996625188464884e-01,0.000000000000000000e+00,8.730033748115351155e-02,8.730033748115351155e-02,3.628872152137330165e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.581799999999999962e+01,9.494285541575092635e-01,0.000000000000000000e+00,5.057144584249073649e-02,9.144796034252463679e-01,0.000000000000000000e+00,8.552039657475363210e-02,8.552039657475363210e-02,3.494895073226289561e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.582000000000000028e+01,9.498599095588984298e-01,0.000000000000000000e+00,5.014009044110157021e-02,9.161877804986138241e-01,0.000000000000000000e+00,8.381221950138617593e-02,8.381221950138617593e-02,3.367212906028460573e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.582199999999999918e+01,9.502826890320926756e-01,0.000000000000000000e+00,4.971731096790732440e-02,9.178280364525224222e-01,0.000000000000000000e+00,8.217196354747757781e-02,8.217196354747757781e-02,3.245465257957025340e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.582399999999999984e+01,9.506971232836308738e-01,0.000000000000000000e+00,4.930287671636912616e-02,9.194039637432739331e-01,0.000000000000000000e+00,8.059603625672606686e-02,8.059603625672606686e-02,3.129315954035694070e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.582600000000000051e+01,9.511034352377170098e-01,0.000000000000000000e+00,4.889656476228299020e-02,9.209189233800298968e-01,0.000000000000000000e+00,7.908107661997010318e-02,7.908107661997010318e-02,3.018451185768711298e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.582799999999999940e+01,9.515018403557028437e-01,0.000000000000000000e+00,4.849815964429715631e-02,9.223760621901354595e-01,0.000000000000000000e+00,7.762393780986454050e-02,7.762393780986454050e-02,2.912577816556738419e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.583000000000000007e+01,9.518925469534529338e-01,0.000000000000000000e+00,4.810745304654706622e-02,9.237783286600911303e-01,0.000000000000000000e+00,7.622167133990886967e-02,7.622167133990886967e-02,2.811421829336180345e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.583200000000000074e+01,9.522757564550908826e-01,0.000000000000000000e+00,4.772424354490911735e-02,9.251284874176460837e-01,0.000000000000000000e+00,7.487151258235391627e-02,7.487151258235391627e-02,2.714726903744479891e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.583399999999999963e+01,9.526516636995876475e-01,0.000000000000000000e+00,4.734833630041235253e-02,9.264291325898061924e-01,0.000000000000000000e+00,7.357086741019380760e-02,7.357086741019380760e-02,2.622253110978145507e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.583600000000000030e+01,9.530204571736026198e-01,0.000000000000000000e+00,4.697954282639738022e-02,9.276827000156870895e-01,0.000000000000000000e+00,7.231729998431291051e-02,7.231729998431291051e-02,2.533775715791553029e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.583799999999999919e+01,9.533823192751060827e-01,0.000000000000000000e+00,4.661768072489391734e-02,9.288914785140284236e-01,0.000000000000000000e+00,7.110852148597157640e-02,7.110852148597157640e-02,2.449084076107765906e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.583999999999999986e+01,9.537374265306176602e-01,0.000000000000000000e+00,4.626257346938233983e-02,9.300576202155390604e-01,0.000000000000000000e+00,6.994237978446093962e-02,6.994237978446093962e-02,2.367980631507859979e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.584200000000000053e+01,9.540859498534267624e-01,0.000000000000000000e+00,4.591405014657323758e-02,9.311831501249352439e-01,0.000000000000000000e+00,6.881684987506475615e-02,6.881684987506475615e-02,2.290279972849151857e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.584399999999999942e+01,9.544280547261798642e-01,0.000000000000000000e+00,4.557194527382013582e-02,9.322699748673235476e-01,0.000000000000000000e+00,6.773002513267645242e-02,6.773002513267645242e-02,2.215807985885631659e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.584600000000000009e+01,9.547639014159714499e-01,0.000000000000000000e+00,4.523609858402855011e-02,9.333198907923503373e-01,0.000000000000000000e+00,6.668010920764966265e-02,6.668010920764966265e-02,2.144401062362111254e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.584800000000000075e+01,9.550936451842533259e-01,0.000000000000000000e+00,4.490635481574667409e-02,9.343345914559930687e-01,0.000000000000000000e+00,6.566540854400693128e-02,6.566540854400693128e-02,2.075905372826025719e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.584999999999999964e+01,9.554174364598941871e-01,0.000000000000000000e+00,4.458256354010581290e-02,9.353156745007931150e-01,0.000000000000000000e+00,6.468432549920688501e-02,6.468432549920688501e-02,2.010176195910107211e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.585200000000000031e+01,9.557354210357763558e-01,0.000000000000000000e+00,4.426457896422364424e-02,9.362646480446176200e-01,0.000000000000000000e+00,6.373535195538237996e-02,6.373535195538237996e-02,1.947077299115873572e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.585399999999999920e+01,9.560477402149097914e-01,0.000000000000000000e+00,4.395225978509020859e-02,9.371829365449843019e-01,0.000000000000000000e+00,6.281706345501569810e-02,6.281706345501569810e-02,1.886480366992548952e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.585599999999999987e+01,9.563545309934862182e-01,0.000000000000000000e+00,4.364546900651378181e-02,9.380718862691205251e-01,0.000000000000000000e+00,6.192811373087947491e-02,6.192811373087947491e-02,1.828264472436569310e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.585800000000000054e+01,9.566559262223601756e-01,0.000000000000000000e+00,4.334407377763982439e-02,9.389327703453537177e-01,0.000000000000000000e+00,6.106722965464628228e-02,6.106722965464628228e-02,1.772315587700645789e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.585999999999999943e+01,9.569520547454646309e-01,0.000000000000000000e+00,4.304794525453536913e-02,9.397667934274882562e-01,0.000000000000000000e+00,6.023320657251174381e-02,6.023320657251174381e-02,1.718526131797637468e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.586200000000000010e+01,9.572430415448409668e-01,0.000000000000000000e+00,4.275695845515903315e-02,9.405750960310051978e-01,0.000000000000000000e+00,5.942490396899480221e-02,5.942490396899480221e-02,1.666794551383576906e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.586400000000000077e+01,9.575290078915248415e-01,0.000000000000000000e+00,4.247099210847515849e-02,9.413587585702508642e-01,0.000000000000000000e+00,5.864124142974913578e-02,5.864124142974913578e-02,1.617024932127397729e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.586599999999999966e+01,9.578100714721574649e-01,0.000000000000000000e+00,4.218992852784253511e-02,9.421188050873430253e-01,0.000000000000000000e+00,5.788119491265697469e-02,5.788119491265697469e-02,1.569126638481443958e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.586800000000000033e+01,9.580863465060696083e-01,0.000000000000000000e+00,4.191365349393039175e-02,9.428562067138431813e-01,0.000000000000000000e+00,5.714379328615681874e-02,5.714379328615681874e-02,1.523013979222642700e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.586999999999999922e+01,9.583579438805384099e-01,0.000000000000000000e+00,4.164205611946159014e-02,9.435718849102711081e-01,0.000000000000000000e+00,5.642811508972889190e-02,5.642811508972889190e-02,1.478605897026730176e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.587199999999999989e+01,9.586249712593295502e-01,0.000000000000000000e+00,4.137502874067044978e-02,9.442667144611259777e-01,0.000000000000000000e+00,5.573328553887402226e-02,5.573328553887402226e-02,1.435825679820357248e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.587400000000000055e+01,9.588875332004371810e-01,0.000000000000000000e+00,4.111246679956281902e-02,9.449415262742688615e-01,0.000000000000000000e+00,5.505847372573113852e-02,5.505847372573113852e-02,1.394600692616831950e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.587599999999999945e+01,9.591457312632609700e-01,0.000000000000000000e+00,4.085426873673903003e-02,9.455971099850328798e-01,0.000000000000000000e+00,5.440289001496712018e-02,5.440289001496712018e-02,1.354862127822809015e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.587800000000000011e+01,9.593996641027959793e-01,0.000000000000000000e+00,4.060033589720402070e-02,9.462342163727064381e-01,0.000000000000000000e+00,5.376578362729356186e-02,5.376578362729356186e-02,1.316544773008954117e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.588000000000000078e+01,9.596494275848117539e-01,0.000000000000000000e+00,4.035057241518824611e-02,9.468535596414104916e-01,0.000000000000000000e+00,5.314644035858950843e-02,5.314644035858950843e-02,1.279586794340126232e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.588199999999999967e+01,9.598951148647223430e-01,0.000000000000000000e+00,4.010488513527765697e-02,9.474558195148163886e-01,0.000000000000000000e+00,5.254418048518361140e-02,5.254418048518361140e-02,1.243929534990595442e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.588400000000000034e+01,9.601368164895870416e-01,0.000000000000000000e+00,3.986318351041295838e-02,9.480416432200340360e-01,0.000000000000000000e+00,5.195835677996596402e-02,5.195835677996596402e-02,1.209517326955300565e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.588599999999999923e+01,9.603746204796255181e-01,0.000000000000000000e+00,3.962537952037448186e-02,9.486116473244636804e-01,0.000000000000000000e+00,5.138835267553631958e-02,5.138835267553631958e-02,1.176297315516183772e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.588799999999999990e+01,9.606086124254343828e-01,0.000000000000000000e+00,3.939138757456561724e-02,9.491664194717954750e-01,0.000000000000000000e+00,5.083358052820452500e-02,5.083358052820452500e-02,1.144219295363890776e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.589000000000000057e+01,9.608388755376652268e-01,0.000000000000000000e+00,3.916112446233477318e-02,9.497065199621770315e-01,0.000000000000000000e+00,5.029348003782296850e-02,5.029348003782296850e-02,1.113235557548819532e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.589199999999999946e+01,9.610654907747311348e-01,0.000000000000000000e+00,3.893450922526886515e-02,9.502324833120847636e-01,0.000000000000000000e+00,4.976751668791523642e-02,4.976751668791523642e-02,1.083300746264637127e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.589400000000000013e+01,9.612885368652350770e-01,0.000000000000000000e+00,3.871146313476492296e-02,9.507448196134918872e-01,0.000000000000000000e+00,4.925518038650811281e-02,4.925518038650811281e-02,1.054371725174318986e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.589600000000000080e+01,9.615080904151177554e-01,0.000000000000000000e+00,3.849190958488224457e-02,9.512440158946432467e-01,0.000000000000000000e+00,4.875598410535675331e-02,4.875598410535675331e-02,1.026407452047450874e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.589799999999999969e+01,9.617242259614164901e-01,0.000000000000000000e+00,3.827577403858350991e-02,9.517305373451229178e-01,0.000000000000000000e+00,4.826946265487708221e-02,4.826946265487708221e-02,9.993688616293572302e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.590000000000000036e+01,9.619370160580819062e-01,0.000000000000000000e+00,3.806298394191809376e-02,9.522048285003817947e-01,0.000000000000000000e+00,4.779517149961820532e-02,4.779517149961820532e-02,9.732187557700111569e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.590199999999999925e+01,9.621465313082584458e-01,0.000000000000000000e+00,3.785346869174155415e-02,9.526673143025207180e-01,0.000000000000000000e+00,4.733268569747928201e-02,4.733268569747928201e-02,9.479217005737727852e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.590399999999999991e+01,9.623528404406512804e-01,0.000000000000000000e+00,3.764715955934871960e-02,9.531184011420646973e-01,0.000000000000000000e+00,4.688159885793530268e-02,4.688159885793530268e-02,9.234439298586583078e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.590600000000000058e+01,9.625560103888091135e-01,0.000000000000000000e+00,3.744398961119088654e-02,9.535584778422788732e-01,0.000000000000000000e+00,4.644152215772112680e-02,4.644152215772112680e-02,8.997532546530240261e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.590799999999999947e+01,9.627561063205936076e-01,0.000000000000000000e+00,3.724389367940639239e-02,9.539879165383158277e-01,0.000000000000000000e+00,4.601208346168417229e-02,4.601208346168417229e-02,8.768189782277779898e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.591000000000000014e+01,9.629531917128699714e-01,0.000000000000000000e+00,3.704680828713002860e-02,9.544070735496579250e-01,0.000000000000000000e+00,4.559292645034207503e-02,4.559292645034207503e-02,8.546118163212046426e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.591200000000000081e+01,9.631473283856087919e-01,0.000000000000000000e+00,3.685267161439120809e-02,9.548162901636272348e-01,0.000000000000000000e+00,4.518370983637276517e-02,4.518370983637276517e-02,8.331038221981557079e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.591399999999999970e+01,9.633385765620902097e-01,0.000000000000000000e+00,3.666142343790979030e-02,9.552158934002500379e-01,0.000000000000000000e+00,4.478410659974996211e-02,4.478410659974996211e-02,8.122683161840171806e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.591600000000000037e+01,9.635269949364375641e-01,0.000000000000000000e+00,3.647300506356243588e-02,9.556061967424139825e-01,0.000000000000000000e+00,4.439380325758601753e-02,4.439380325758601753e-02,7.920798194023581651e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.591799999999999926e+01,9.637126406835530013e-01,0.000000000000000000e+00,3.628735931644699875e-02,9.559875007689759840e-01,0.000000000000000000e+00,4.401249923102401596e-02,4.401249923102401596e-02,7.725139914577017208e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.591999999999999993e+01,9.638955695387019240e-01,0.000000000000000000e+00,3.610443046129807598e-02,9.563600938208923763e-01,0.000000000000000000e+00,4.363990617910762371e-02,4.363990617910762371e-02,7.535475717809547724e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.592200000000000060e+01,9.640758358289430729e-01,0.000000000000000000e+00,3.592416417105692705e-02,9.567242525852727164e-01,0.000000000000000000e+00,4.327574741472728359e-02,4.327574741472728359e-02,7.351583243670356538e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.592399999999999949e+01,9.642534925115151534e-01,0.000000000000000000e+00,3.574650748848484660e-02,9.570802426542107666e-01,0.000000000000000000e+00,4.291975734578923340e-02,4.291975734578923340e-02,7.173249857304386801e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.592600000000000016e+01,9.644285912155400320e-01,0.000000000000000000e+00,3.557140878445996801e-02,9.574283190565724411e-01,0.000000000000000000e+00,4.257168094342755893e-02,4.257168094342755893e-02,7.000272158967590919e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.592800000000000082e+01,9.646011822998206142e-01,0.000000000000000000e+00,3.539881770017938578e-02,9.577687267790350178e-01,0.000000000000000000e+00,4.223127322096498215e-02,4.223127322096498215e-02,6.832455520785596370e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.592999999999999972e+01,9.647713148572945041e-01,0.000000000000000000e+00,3.522868514270549589e-02,9.581017012060669691e-01,0.000000000000000000e+00,4.189829879393303091e-02,4.189829879393303091e-02,6.669613651227535023e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.593200000000000038e+01,9.649390367872028307e-01,0.000000000000000000e+00,3.506096321279716932e-02,9.584274686043160463e-01,0.000000000000000000e+00,4.157253139568395373e-02,4.157253139568395373e-02,6.511568182886784406e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.593399999999999928e+01,9.651043948118951388e-01,0.000000000000000000e+00,3.489560518810486123e-02,9.587462465276948009e-01,0.000000000000000000e+00,4.125375347230519907e-02,4.125375347230519907e-02,6.358148284200337841e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.593599999999999994e+01,9.652674344995865185e-01,0.000000000000000000e+00,3.473256550041348145e-02,9.590582442072153047e-01,0.000000000000000000e+00,4.094175579278469534e-02,4.094175579278469534e-02,6.209190292371213893e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.593800000000000061e+01,9.654282003457067551e-01,0.000000000000000000e+00,3.457179965429324486e-02,9.593636629797812621e-01,0.000000000000000000e+00,4.063633702021873795e-02,4.063633702021873795e-02,6.064537365925493084e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.593999999999999950e+01,9.655867357339944501e-01,0.000000000000000000e+00,3.441326426600554989e-02,9.596626965760097772e-01,0.000000000000000000e+00,4.033730342399022284e-02,4.033730342399022284e-02,5.924039157984672954e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.594200000000000017e+01,9.657430830329927218e-01,0.000000000000000000e+00,3.425691696700727817e-02,9.599555315279524326e-01,0.000000000000000000e+00,4.004446847204756743e-02,4.004446847204756743e-02,5.787551505040289257e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.594400000000000084e+01,9.658972835819132907e-01,0.000000000000000000e+00,3.410271641808670928e-02,9.602423474468081421e-01,0.000000000000000000e+00,3.975765255319185787e-02,3.975765255319185787e-02,5.654936135105148587e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.594599999999999973e+01,9.660493777536542925e-01,0.000000000000000000e+00,3.395062224634570747e-02,9.605233173648504152e-01,0.000000000000000000e+00,3.947668263514958475e-02,3.947668263514958475e-02,5.526060388803877288e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.594800000000000040e+01,9.661994049494958547e-01,0.000000000000000000e+00,3.380059505050414526e-02,9.607986079915367128e-01,0.000000000000000000e+00,3.920139200846328720e-02,3.920139200846328720e-02,5.400796957959141942e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.594999999999999929e+01,9.663474036483375995e-01,0.000000000000000000e+00,3.365259635166240049e-02,9.610683800122303833e-01,0.000000000000000000e+00,3.893161998776961674e-02,3.893161998776961674e-02,5.279023636107216255e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.595199999999999996e+01,9.664934114281373834e-01,0.000000000000000000e+00,3.350658857186261663e-02,9.613327883450962785e-01,0.000000000000000000e+00,3.866721165490372147e-02,3.866721165490372147e-02,5.160623083041104842e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.595400000000000063e+01,9.666374649942144348e-01,0.000000000000000000e+00,3.336253500578556519e-02,9.615919823926687426e-01,0.000000000000000000e+00,3.840801760733125736e-02,3.840801760733125736e-02,5.045482601545692170e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.595599999999999952e+01,9.667796001900093028e-01,0.000000000000000000e+00,3.322039980999069719e-02,9.618461062642864601e-01,0.000000000000000000e+00,3.815389373571353993e-02,3.815389373571353993e-02,4.933493925722842732e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.595800000000000018e+01,9.669198520336751423e-01,0.000000000000000000e+00,3.308014796632485766e-02,9.620952990135491767e-01,0.000000000000000000e+00,3.790470098645082331e-02,3.790470098645082331e-02,4.824553020125965652e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.596000000000000085e+01,9.670582547462380774e-01,0.000000000000000000e+00,3.294174525376192264e-02,9.623396948570731579e-01,0.000000000000000000e+00,3.766030514292684206e-02,3.766030514292684206e-02,4.718559889164919419e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.596199999999999974e+01,9.671948417523866803e-01,0.000000000000000000e+00,3.280515824761331967e-02,9.625794233555996504e-01,0.000000000000000000e+00,3.742057664440034959e-02,3.742057664440034959e-02,4.615418396787029920e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.596400000000000041e+01,9.673296457263673709e-01,0.000000000000000000e+00,3.267035427363262912e-02,9.628146096320603364e-01,0.000000000000000000e+00,3.718539036793966357e-02,3.718539036793966357e-02,4.515036094307034453e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.596599999999999930e+01,9.674626985966794379e-01,0.000000000000000000e+00,3.253730140332056209e-02,9.630453745387119735e-01,0.000000000000000000e+00,3.695462546128802650e-02,3.695462546128802650e-02,4.417324057967464412e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.596799999999999997e+01,9.675940315693599691e-01,0.000000000000000000e+00,3.240596843064003085e-02,9.632718348358813021e-01,0.000000000000000000e+00,3.672816516411869792e-02,3.672816516411869792e-02,4.322196733478667063e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.597000000000000064e+01,9.677236751580045038e-01,0.000000000000000000e+00,3.227632484199549623e-02,9.634941033681007072e-01,0.000000000000000000e+00,3.650589663189929279e-02,3.650589663189929279e-02,4.229571789903796564e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.597199999999999953e+01,9.678516591749273257e-01,0.000000000000000000e+00,3.214834082507267432e-02,9.637122891959791771e-01,0.000000000000000000e+00,3.628771080402082294e-02,3.628771080402082294e-02,4.139369978948148621e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.597400000000000020e+01,9.679780127915863508e-01,0.000000000000000000e+00,3.202198720841364921e-02,9.639264977891474073e-01,0.000000000000000000e+00,3.607350221085259268e-02,3.607350221085259268e-02,4.051515002438943469e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.597599999999999909e+01,9.681027645194061337e-01,0.000000000000000000e+00,3.189723548059386626e-02,9.641368311339914010e-01,0.000000000000000000e+00,3.586316886600859899e-02,3.586316886600859899e-02,3.965933385414732726e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.597799999999999976e+01,9.682259422400615323e-01,0.000000000000000000e+00,3.177405775993846770e-02,9.643433878834780648e-01,0.000000000000000000e+00,3.565661211652193519e-02,3.565661211652193519e-02,3.882554356583467481e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.598000000000000043e+01,9.683475732331577879e-01,0.000000000000000000e+00,3.165242676684221212e-02,9.645462635001129659e-01,0.000000000000000000e+00,3.545373649988703413e-02,3.545373649988703413e-02,3.801309733044822003e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.598199999999999932e+01,9.684676841697029692e-01,0.000000000000000000e+00,3.153231583029703078e-02,9.647455503579626113e-01,0.000000000000000000e+00,3.525444964203738873e-02,3.525444964203738873e-02,3.722133811740357956e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.598399999999999999e+01,9.685863011489980190e-01,0.000000000000000000e+00,3.141369885100198101e-02,9.649413378836803057e-01,0.000000000000000000e+00,3.505866211631969431e-02,3.505866211631969431e-02,3.644963265317713308e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.598600000000000065e+01,9.687034496990251098e-01,0.000000000000000000e+00,3.129655030097489021e-02,9.651337126556747137e-01,0.000000000000000000e+00,3.486628734432528631e-02,3.486628734432528631e-02,3.569737043350396100e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.598799999999999955e+01,9.688191548001227060e-01,0.000000000000000000e+00,3.118084519987729397e-02,9.653227585217454276e-01,0.000000000000000000e+00,3.467724147825457237e-02,3.467724147825457237e-02,3.496396278377278399e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.599000000000000021e+01,9.689334409046592711e-01,0.000000000000000000e+00,3.106655909534072890e-02,9.655085567092664967e-01,0.000000000000000000e+00,3.449144329073350335e-02,3.449144329073350335e-02,3.424884195392774444e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.599200000000000088e+01,9.690463319164479561e-01,0.000000000000000000e+00,3.095366808355204391e-02,9.656911858895017575e-01,0.000000000000000000e+00,3.430881411049824248e-02,3.430881411049824248e-02,3.355146026946198567e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.599399999999999977e+01,9.691578512598475470e-01,0.000000000000000000e+00,3.084214874015245300e-02,9.658707223288237609e-01,0.000000000000000000e+00,3.412927767117623912e-02,3.412927767117623912e-02,3.287128931023786116e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.599600000000000044e+01,9.692680218483197274e-01,0.000000000000000000e+00,3.073197815168027258e-02,9.660472399350308326e-01,0.000000000000000000e+00,3.395276006496916743e-02,3.395276006496916743e-02,3.220781913288894849e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.599799999999999933e+01,9.693768661093822292e-01,0.000000000000000000e+00,3.062313389061777080e-02,9.662208103566100048e-01,0.000000000000000000e+00,3.377918964338999519e-02,3.377918964338999519e-02,3.156055752772224388e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,9.694844060074068182e-01,0.000000000000000000e+00,3.051559399259318184e-02,9.663915030766290215e-01,0.000000000000000000e+00,3.360849692337097849e-02,3.360849692337097849e-02,3.092902930777796655e-03,1.000000000000000000e+00,1.000000000000000000e+00
