wavelength_um,metallic_tm_R,metallic_tm_T,metallic_tm_emissivity,metallic_te_R,metallic_te_T,metallic_te_emissivity,insulating_tm_R,insulating_tm_T,insulating_tm_emissivity,insulating_te_R,insulating_te_T,insulating_te_emissivity
1.308500000000000085e+01,5.723621114945860039e-02,1.906082200337633767e-03,9.408577066502037400e-01,2.191560875903590666e-01,1.288325341795163457e-03,7.795555870678457788e-01,9.885855768413451816e-01,6.500817176688091989e-03,4.913605981966726391e-03,9.875676394336412312e-01,6.583255010733177030e-03,5.849105555625591819e-03
1.308999999999999986e+01,5.727037796171463579e-02,1.906857706547431322e-03,9.408227643317379485e-01,2.193172752075611687e-01,1.288509383028372439e-03,7.793942154094104513e-01,9.885942504911428008e-01,6.498229775611041870e-03,4.907519733246157312e-03,9.875774090134263883e-01,6.580653726149026869e-03,5.841937260424584846e-03
1.309499999999999886e+01,5.730462732542423304e-02,1.907634884156462953e-03,9.407877377904193539e-01,2.194784281032206852e-01,1.288693781401620102e-03,7.792328781153776696e-01,9.886029136896323788e-01,6.495644372402785763e-03,4.901441937964835446e-03,9.875871670810179026e-01,6.578054249895407164e-03,5.834778669086690232e-03
1.310000000000000142e+01,5.733895943447371579e-02,1.908413730085733269e-03,9.407526268354404753e-01,2.196395463055718644e-01,1.288878536053459029e-03,7.790715751583747739e-01,9.886115664416658122e-01,6.493060970027087452e-03,4.895372588307100349e-03,9.875969136398818904e-01,6.575456586000335418e-03,5.827629774117774192e-03
1.310500000000000043e+01,5.737337448266023598e-02,1.909194241270270815e-03,9.407174312760695489e-01,2.198006298427516159e-01,1.289063646124851987e-03,7.789103065111235846e-01,9.886202087521425153e-01,6.490479571416552483e-03,4.889311676440932265e-03,9.876066486935548561e-01,6.572860738456151944e-03,5.820490567988991990e-03
1.310999999999999943e+01,5.740787266368691660e-02,1.909976414659199850e-03,9.406821509216538590e-01,2.199616787428074760e-01,1.289249110759151757e-03,7.787490721464334076e-01,9.886288406260291817e-01,6.487900179472594342e-03,4.883259194498223987e-03,9.876163722456566818e-01,6.570266711219009854e-03,5.813361043124308340e-03
1.311500000000000021e+01,5.744245417115920876e-02,1.910760247215458020e-03,9.406467855816252888e-01,2.201226930336928622e-01,1.289434929102096800e-03,7.785878720372051420e-01,9.886374620683422432e-01,6.485322797065503839e-03,4.877215134592252990e-03,9.876260842998750844e-01,6.567674508210198658e-03,5.806241191914716937e-03
1.312000000000000099e+01,5.747711919859720131e-02,1.911545735915809582e-03,9.406113350654869976e-01,2.202836727432681552e-01,1.289621100301788920e-03,7.784267061564299484e-01,9.886460730841623024e-01,6.482747427034893199e-03,4.871179488802804443e-03,9.876357848599820466e-01,6.565084133314882248e-03,5.799131006703071162e-03
1.312500000000000000e+01,5.751186793943081910e-02,1.912332877750733736e-03,9.405757991828184172e-01,2.204446178993027250e-01,1.289807623508704973e-03,7.782655744771885820e-01,9.886546736786209211e-01,6.480174072189556420e-03,4.865152249189522507e-03,9.876454739298217156e-01,6.562495590383423359e-03,5.792030479794861055e-03
1.312999999999999901e+01,5.754670058700370877e-02,1.913121669724391228e-03,9.405401777432719213e-01,2.206055285294722390e-01,1.289994497875679739e-03,7.781044769726520594e-01,9.886632638569137210e-01,6.477602735308000959e-03,4.859133407778278013e-03,9.876551515133137338e-01,6.559908883230895250e-03,5.784939603455370970e-03
1.313499999999999979e+01,5.758161733456290676e-02,1.913912108854360890e-03,9.405044705565827057e-01,2.207664046613612707e-01,1.290181722557878601e-03,7.779434136160807700e-01,9.886718436242832864e-01,6.475033419138033139e-03,4.853122956578680494e-03,9.876648176144511293e-01,6.557324015637642015e-03,5.777858369911228684e-03
1.314000000000000057e+01,5.761661837527609631e-02,1.914704192171831328e-03,9.404686774325520249e-01,2.209272463224660754e-01,1.290369296712844810e-03,7.777823843808210347e-01,9.886804129860308210e-01,6.472466126397576937e-03,4.847120887571602053e-03,9.876744722372998719e-01,6.554740991349184906e-03,5.770786771350943159e-03
1.314499999999999957e+01,5.765170390221802110e-02,1.915497916721207788e-03,9.404327981810608472e-01,2.210880535401866798e-01,1.290557219500405167e-03,7.776213892403128769e-01,9.886889719475167038e-01,6.469900859774359130e-03,4.841127192708937106e-03,9.876841153860004274e-01,6.552159814076795666e-03,5.763724799922776906e-03
1.315000000000000036e+01,5.768687410838008178e-02,1.916293279560265031e-03,9.403968326120597521e-01,2.212488263418359857e-01,1.290745490082755671e-03,7.774604281680812523e-01,9.886975205141552703e-01,6.467337621926354252e-03,4.835141863918375471e-03,9.876937470647655370e-01,6.549580487497013402e-03,5.756672447737449551e-03
1.315500000000000114e+01,5.772212918666852488e-02,1.917090277759914661e-03,9.403607805355715943e-01,2.214095647546387435e-01,1.290934107624383455e-03,7.772995011377368257e-01,9.887060586914099281e-01,6.464776415481688319e-03,4.829164893108383629e-03,9.877033672778823270e-01,6.547003015252434756e-03,5.749629706865238242e-03
1.316000000000000014e+01,5.775695946161353567e-02,1.917877411512847359e-03,9.403251631268736421e-01,2.215728234522796603e-01,1.291108207444360530e-03,7.771360683402759317e-01,9.887147672488960648e-01,6.462097312665578304e-03,4.823135438438356896e-03,9.877131555492435488e-01,6.544307531867138948e-03,5.742536918889312204e-03
1.316499999999999915e+01,5.779117057548051328e-02,1.918650427441143938e-03,9.402901789970783408e-01,2.217395711079794551e-01,1.291262158819259445e-03,7.769691667332012663e-01,9.887237143552422003e-01,6.459255020633174540e-03,4.817030624124625168e-03,9.877231795904569678e-01,6.541448760941395886e-03,5.735371648601636334e-03
1.316999999999999993e+01,5.782546672167158952e-02,1.919425251836196855e-03,9.402551080264922589e-01,2.219062780474026775e-01,1.291416500380473693e-03,7.768023054522168458e-01,9.887326501045635707e-01,6.456415319962418610e-03,4.810934575474010676e-03,9.877331912203523023e-01,6.538592396273727562e-03,5.728216383373970107e-03
1.317500000000000071e+01,5.785984812446398617e-02,1.920201881465908363e-03,9.402199499940701033e-01,2.220729443016757898e-01,1.291571231189240967e-03,7.766354844671349289e-01,9.887415745035327275e-01,6.453578212724986676e-03,4.804847283742285854e-03,9.877431904441329458e-01,6.535738441039682343e-03,5.721071114827371885e-03
1.317999999999999972e+01,5.789431500810819642e-02,1.920980313113519137e-03,9.401847046787783491e-01,2.222395699018337167e-01,1.291726350309444632e-03,7.764687037478568143e-01,9.887504875588755127e-01,6.450743700959273366e-03,4.798768740165213972e-03,9.877531772670760102e-01,6.532886898376744425e-03,5.713935834547245393e-03
1.318500000000000050e+01,5.792886759680031250e-02,1.921760543577575100e-03,9.401493718596221072e-01,2.224061548788263676e-01,1.291881856807629118e-03,7.763019632643660684e-01,9.887593892773791637e-01,6.447911786671302499e-03,4.792698935949533771e-03,9.877631516945429846e-01,6.530037771384494295e-03,5.706810534072521111e-03
1.319000000000000128e+01,5.796350611469445330e-02,1.922542569671883408e-03,9.401139513156336891e-01,2.225726992635156942e-01,1.292037749752995802e-03,7.761352629867313002e-01,9.887682796658938678e-01,6.445082471833927379e-03,4.786637862272204863e-03,9.877731137319711863e-01,6.527191063124893229e-03,5.699695204903920502e-03
1.319500000000000028e+01,5.799823078590614356e-02,1.923326388225286062e-03,9.400784428258686098e-01,2.227392030866769679e-01,1.292194028217388477e-03,7.759686028851057182e-01,9.887771587313241017e-01,6.442255758387897650e-03,4.780585510288000613e-03,9.877830633848875275e-01,6.524346776622016141e-03,5.692589838490456390e-03
1.319999999999999929e+01,5.803304183451524212e-02,1.924111996081590524e-03,9.400428461694032567e-01,2.229056663789965864e-01,1.292350691275255406e-03,7.758019829297282399e-01,9.887860264806372923e-01,6.439431648241677152e-03,4.774541871121030547e-03,9.877930006588839795e-01,6.521504914863382983e-03,5.685494426252637491e-03
1.320500000000000007e+01,5.806793948455988424e-02,1.924899390099554753e-03,9.400071611253405512e-01,2.230720891710772646e-01,1.292507738003689658e-03,7.756354030909190511e-01,9.887948829208532686e-01,6.436610143271367587e-03,4.768506935875363797e-03,9.878029255596350033e-01,6.518665480799230166e-03,5.678408959565766495e-03
1.321000000000000085e+01,5.810292396002733617e-02,1.925688567152739972e-03,9.399713874728199414e-01,2.232384714934332326e-01,1.292665167482381179e-03,7.754688633390843799e-01,9.888037280590560307e-01,6.433791245321602778e-03,4.762480695622366492e-03,9.878128380928948848e-01,6.515828477342563464e-03,5.671333429762551691e-03
1.321499999999999986e+01,5.813799548489038960e-02,1.926479524129350637e-03,9.399355249909802090e-01,2.234048133764931499e-01,1.292822978793630026e-03,7.753023636447131661e-01,9.888125619023843127e-01,6.430974956204792321e-03,4.756463141410894983e-03,9.878227382644932941e-01,6.512993907370219666e-03,5.664267828136486209e-03
1.321999999999999886e+01,5.817315428305384895e-02,1.927272257932286046e-03,9.398995734590138706e-01,2.235711148506007162e-01,1.292981171022312969e-03,7.751359039783769500e-01,9.888213844580290290e-01,6.428161277702369725e-03,4.750454264268601234e-03,9.878326260803338421e-01,6.510161773722527440e-03,5.657212145943630449e-03
1.322500000000000142e+01,5.820840057842023574e-02,1.928066765478820286e-03,9.398635326561008974e-01,2.237373759460133116e-01,1.293139743255906048e-03,7.749694843107307607e-01,9.888301957332427117e-01,6.425350211564090711e-03,4.744454055193197614e-03,9.878425015463967451e-01,6.507332079203388860e-03,5.650166374399866014e-03
1.323000000000000043e+01,5.824373459482762999e-02,1.928863043700802153e-03,9.398274023614715533e-01,2.239035966929028842e-01,1.293298694584438160e-03,7.748031046125127830e-01,9.888389957353320714e-01,6.422541759508639501e-03,4.738462505159289108e-03,9.878523646687353832e-01,6.504504826580920392e-03,5.643130504683696418e-03
1.323499999999999943e+01,5.827915655609366974e-02,1.929661089544298458e-03,9.397911823543620979e-01,2.240697771213581158e-01,1.293458024100521426e-03,7.746367648545413598e-01,9.888477844716569987e-01,6.419735923223727700e-03,4.732479605119273638e-03,9.878622154534798527e-01,6.501680018587406920e-03,5.636104527932740346e-03
1.324000000000000021e+01,5.831466668599794012e-02,1.930460899969575587e-03,9.397548724140324383e-01,2.242359172613787865e-01,1.293617730899290904e-03,7.744704650077218755e-01,9.888565619496336723e-01,6.416932704366357966e-03,4.726505345999969764e-03,9.878720539068295281e-01,6.498857657919424047e-03,5.629088435251047851e-03
1.324500000000000099e+01,5.835026520828457547e-02,1.931262471951102327e-03,9.397184723197643530e-01,2.244020171428851573e-01,1.293777814078461621e-03,7.743042050430364309e-01,9.888653281767322278e-01,6.414132104562909886e-03,4.720539718704862275e-03,9.878818800350664953e-01,6.496037747238271771e-03,5.622082217695232968e-03
1.325000000000000000e+01,5.838595234666346667e-02,1.932065802477435802e-03,9.396819818508591604e-01,2.245680767957085044e-01,1.293938272738247904e-03,7.741379849315531692e-01,9.888740831604764248e-01,6.411334125409264874e-03,4.714582714114310368e-03,9.878916938445311269e-01,6.493220289169942400e-03,5.615085866298930722e-03
1.325499999999999901e+01,5.842172832482350059e-02,1.932870888550937416e-03,9.396454007866255065e-01,2.247340962496001682e-01,1.294099105981423234e-03,7.739718046444183930e-01,9.888828269084417588e-01,6.408538768471230308e-03,4.708634323087010874e-03,9.879014953416449529e-01,6.490405286305501315e-03,5.608099372049545756e-03
1.325999999999999979e+01,5.845759336640990456e-02,1.933677727187897103e-03,9.396087289064022352e-01,2.249000755342255853e-01,1.294260312913255839e-03,7.738056641528611168e-01,9.888915594282621235e-01,6.405746035284358257e-03,4.702694536453518211e-03,9.879112845328953396e-01,6.487592741201212744e-03,5.601122725903447640e-03
1.326500000000000057e+01,5.849354769503380819e-02,1.934486315418413628e-03,9.395719659895478415e-01,2.250660146791659821e-01,1.294421892641516286e-03,7.736395634281925116e-01,9.889002807276173757e-01,6.402955927354512730e-03,4.696763345028111616e-03,9.879210614248521427e-01,6.484782656378593538e-03,5.594155918769263755e-03
1.326999999999999957e+01,5.852959153429267841e-02,1.935296650286182519e-03,9.395351118154211534e-01,2.252319137139199567e-01,1.294583844276489841e-03,7.734735024418035731e-01,9.889089908142418839e-01,6.400168446157824577e-03,4.690840739600291541e-03,9.879308260241360662e-01,6.481975034324872001e-03,5.587198941539061811e-03
1.327500000000000036e+01,5.856572510773978835e-02,1.936108728848541169e-03,9.394981661634116410e-01,2.253977726679053939e-01,1.294746166930948062e-03,7.733074811651636793e-01,9.889176896959207541e-01,6.397383593140697558e-03,4.684926710938548330e-03,9.879405783374528571e-01,6.479169877493333972e-03,5.580251785053808901e-03
1.328000000000000114e+01,5.860194863890161310e-02,1.936922548176313362e-03,9.394611288129220972e-01,2.255635915704521932e-01,1.294908859720122997e-03,7.731414995698276948e-01,9.889263773804912727e-01,6.394601369720519582e-03,4.679021249788207701e-03,9.879503183715721004e-01,6.476367188302636739e-03,5.573314440125262843e-03
1.328500000000000014e+01,5.863826235127873182e-02,1.937738105353699553e-03,9.394239995433675272e-01,2.257293704508122612e-01,1.295071921761739922e-03,7.729755576274259798e-01,9.889350538758424625e-01,6.391821777285337444e-03,4.673124346872200088e-03,9.879600461333293282e-01,6.473566969138217636e-03,5.566386897532454164e-03
1.328999999999999915e+01,5.867466646834959554e-02,1.938555397478299198e-03,9.393867781341720402e-01,2.258951093381531272e-01,1.295235352175976148e-03,7.728096553096708288e-01,9.889437191899075330e-01,6.389044817194234997e-03,4.667235992898231996e-03,9.879697616296305718e-01,6.470769222351460508e-03,5.559469148017967717e-03
1.329499999999999993e+01,5.871116121355130640e-02,1.939374421660881561e-03,9.393494643647877229e-01,2.260608082615607750e-01,1.295399150085461016e-03,7.726437925883538060e-01,9.889523733306760933e-01,6.386270490777371314e-03,4.661356178546535375e-03,9.879794648674489199e-01,6.467973950260632460e-03,5.552561182290447622e-03
1.330000000000000071e+01,5.874774681030782431e-02,1.940195175025307642e-03,9.393120580146668841e-01,2.262264672500384766e-01,1.295563314615267659e-03,7.724779694353463011e-01,9.889610163061857140e-01,6.383498799336482024e-03,4.655484894477803989e-03,9.879891558538265173e-01,6.465181155150566406e-03,5.545662991022916322e-03
1.330499999999999972e+01,5.878442348201227963e-02,1.941017654708683060e-03,9.392745588632790410e-01,2.263920863325088739e-01,1.295727844892906495e-03,7.723121858225981962e-01,9.889696481245183746e-01,6.380729744144703237e-03,4.649622131336922197e-03,9.879988345958631291e-01,6.462390839273075664e-03,5.538774564863795276e-03
1.331000000000000050e+01,5.882119145203459215e-02,1.941841857860876226e-03,9.392369666901045910e-01,2.265576655378144233e-01,1.295892740048320462e-03,7.721464417221373111e-01,9.889782687938110106e-01,6.377963326446853438e-03,4.643767879742135944e-03,9.880085011007325724e-01,6.459603004847189016e-03,5.531895894420238609e-03
1.331500000000000128e+01,5.885805094371106272e-02,1.942667781644856397e-03,9.391992812746440267e-01,2.267232048947126211e-01,1.296057999213859205e-03,7.719807371060735113e-01,9.889868783222425241e-01,6.375199547459734460e-03,4.637922130297741398e-03,9.880181553756726132e-01,6.456817654059265194e-03,5.525026970268121645e-03
1.332000000000000028e+01,5.889500218036845119e-02,1.943495423236184108e-03,9.391615023963953979e-01,2.268887044318841362e-01,1.296223621524284506e-03,7.718150719465916021e-01,9.889954767180414441e-01,6.372438408372108933e-03,4.632084873586446959e-03,9.880277974279821906e-01,6.454034789062980740e-03,5.518167782954828612e-03
1.332499999999999929e+01,5.893204538529201592e-02,1.944324779823351172e-03,9.391236298348846212e-01,2.270541641779263986e-01,1.296389606116765724e-03,7.716494462159567691e-01,9.890040639894857044e-01,6.369679910344922327e-03,4.626256100169373262e-03,9.880374272650249701e-01,6.451254411980032570e-03,5.511318322994997361e-03
1.333000000000000007e+01,5.896918078176322658e-02,1.945155848607307315e-03,9.390856633696293976e-01,2.272195841613569578e-01,1.296555952130841200e-03,7.714838598865122465e-01,9.890126401448965376e-01,6.366924054511588320e-03,4.620435800591874038e-03,9.880470448942300088e-01,6.448476524899882101e-03,5.504478580870109106e-03
1.333500000000000085e+01,5.900640859303254299e-02,1.945988626801705866e-03,9.390476027801657466e-01,2.273849644106145096e-01,1.296722658708464228e-03,7.713183129306769859e-01,9.890212051926448034e-01,6.364170841978044300e-03,4.614623965377152338e-03,9.880566503230909792e-01,6.445701129880037142e-03,5.497648547028983687e-03
