lambda_um,pol,theta_deg,phi_deg,harmonics,R,T,A,R_reverse,T_reverse,A_reverse,emissivity_same_channel,emissivity_reverse_channel,eta,conservation,reverse_conservation
15.629100000000001,LCP,8.0,0.0,121,0.6381045857850052,0.0,0.3618954142149949,0.9706471462711475,0.0,0.029352853728852598,0.029352853728853587,0.3618954142150018,0.3325425604861413,1.0,1.0
15.632,LCP,8.0,0.0,121,0.5912302854071746,-1.1102230246251565e-16,0.40876971459282546,0.9718163778669633,1.1102230246251565e-16,0.02818362213303664,0.028183622133038433,0.40876971459282424,0.38058609245978703,1.0,1.0
15.6349,LCP,8.0,0.0,121,0.5496027042607788,-1.1102230246251565e-16,0.45039729573922127,0.9728836858747107,-2.220446049250313e-16,0.02711631412528945,0.027116314125289948,0.45039729573922205,0.42328098161393135,1.0,1.0
15.6378,LCP,8.0,0.0,121,0.5210567651116516,0.0,0.4789432348883485,0.9738606268725374,0.0,0.026139373127462572,0.026139373127461476,0.4789432348883499,0.45280386176088705,1.0,1.0
15.6407,LCP,8.0,0.0,121,0.5126469090588643,-1.1102230246251565e-16,0.48735309094113577,0.9747570945532732,-1.1102230246251565e-16,0.02524290544672686,0.025242905446725944,0.4873530909411396,0.46211018549440985,1.0,1.0
15.643600000000001,LCP,8.0,0.0,121,0.527010130339277,-1.1102230246251565e-16,0.4729898696607231,0.9755815943739998,-1.1102230246251565e-16,0.024418405626000318,0.02441840562600103,0.47298986966072476,0.4485714640347221,1.0,1.0
15.6465,LCP,8.0,0.0,121,0.5607085167613738,0.0,0.4392914832386262,0.9763414663843228,-1.1102230246251565e-16,0.023658533615677265,0.023658533615676422,0.4392914832386254,0.4156329496229498,1.0,1.0
15.6494,LCP,8.0,0.0,121,0.6062172164280076,0.0,0.39378278357199237,0.9770430669474567,0.0,0.022956933052543337,0.02295693305254257,0.393782783571997,0.3708258505194498,1.0,1.0
15.6523,LCP,8.0,0.0,121,0.6556418594711827,-1.1102230246251565e-16,0.3443581405288174,0.9776919176456959,-1.1102230246251565e-16,0.022308082354304246,0.0223080823543044,0.34435814052881863,0.322050058174513,1.0,1.0
15.6552,LCP,8.0,0.0,121,0.703249478479285,-1.1102230246251565e-16,0.2967505215207152,0.978292827825237,-1.1102230246251565e-16,0.021707172174763107,0.021707172174764013,0.29675052152071507,0.27504334934595115,1.0,1.0
15.658100000000001,LCP,8.0,0.0,121,0.7459733828971329,1.1102230246251565e-16,0.254026617102867,0.9788499958329578,-1.1102230246251565e-16,0.02115000416704223,0.021150004167042845,0.2540266171028678,0.23287661293582415,1.0,1.0
15.661,LCP,8.0,0.0,121,0.7827604452830081,0.0,0.2172395547169918,0.9793670929199862,1.1102230246251565e-16,0.02063290708001362,0.020632907080013824,0.21723955471699213,0.19660664763697797,1.0,1.0
15.6639,LCP,8.0,0.0,121,0.8137165672639808,-1.1102230246251565e-16,0.18628343273601936,0.9798473329527185,0.0,0.0201526670472815,0.020152667047281823,0.18628343273602088,0.16613076568873753,1.0,1.0
15.6668,LCP,8.0,0.0,121,0.8394717232225731,1.1102230246251565e-16,0.1605282767774268,0.9802935304214193,0.0,0.01970646957858071,0.019706469578580105,0.16052827677742715,0.14082180719884668,1.0,1.0
15.6697,LCP,8.0,0.0,121,0.8608118632850588,0.0,0.1391881367149413,0.9807081487260756,0.0,0.01929185127392437,0.01929185127392474,0.13918813671494032,0.11989628544101655,1.0,1.0
15.672600000000001,LCP,8.0,0.0,121,0.8785000752988512,-2.220446049250313e-16,0.12149992470114895,0.9810933403140201,0.0,0.018906659685979963,0.018906659685979908,0.12149992470114816,0.10259326501516905,1.0,1.0
15.6755,LCP,8.0,0.0,121,0.8932058430028305,-1.1102230246251565e-16,0.1067941569971697,0.9814509799205555,-1.1102230246251565e-16,0.018549020079444624,0.018549020079444038,0.10679415699716785,0.08824513691772566,1.0,1.0
15.6784,LCP,8.0,0.0,121,0.9054880817842823,0.0,0.09451191821571767,0.9817826919011181,-1.1102230246251565e-16,0.01821730809888198,0.018217308098883535,0.0945119182157171,0.07629461011683414,1.0,1.0
15.6813,LCP,8.0,0.0,121,0.9158016021906489,1.1102230246251565e-16,0.08419839780935096,0.9820898724284318,-2.220446049250313e-16,0.017910127571568412,0.01791012757156832,0.08419839780935358,0.06628827023778264,1.0,1.0
15.6842,LCP,8.0,0.0,121,0.9245118011351451,0.0,0.07548819886485493,0.9823737071469856,0.0,0.017626292853014383,0.01762629285301457,0.07548819886485462,0.05786190601184036,1.0,1.0
15.687100000000001,LCP,8.0,0.0,121,0.931910655282736,-1.1102230246251565e-16,0.06808934471726408,0.9826351847218604,1.1102230246251565e-16,0.01736481527813953,0.017364815278139715,0.06808934471726415,0.050724529439124366,1.0,1.0
15.690000000000001,LCP,8.0,0.0,121,0.9382312345973471,2.220446049250313e-16,0.061768765402652664,0.9828751065806096,-1.1102230246251565e-16,0.017124893419390504,0.017124893419390157,0.06176876540265286,0.04464387198326251,1.0,1.0
15.6929,LCP,8.0,0.0,121,0.9436598876941547,0.0,0.056340112305845354,0.9830940930185808,-1.1102230246251565e-16,0.016905906981419364,0.016905906981418056,0.05634011230584584,0.0394342053244273,1.0,1.0
15.6958,LCP,8.0,0.0,121,0.9483460807660704,-1.1102230246251565e-16,0.051653919233929695,0.9832925857137078,-1.1102230246251565e-16,0.01670741428629234,0.0167074142862928,0.05165391923393037,0.034946504947636896,1.0,1.0
