lambda_um,pol,theta_deg,phi_deg,harmonics,R,T,A,R_reverse,T_reverse,A_reverse,emissivity_same_channel,emissivity_reverse_channel,eta,conservation,reverse_conservation
15.395,TE,55.0,65.0,61,0.26385612736254443,6.94134749679165e-11,0.736143872568042,0.9211600984425167,6.25772766937871e-11,0.07883990149490605,0.07883990149492304,0.7361438725680007,0.657303971073119,1.0,1.0
15.396,TE,55.0,65.0,61,0.24280239243086832,6.858208445592595e-11,0.7571976075005495,0.9205293846306306,6.267164565088024e-11,0.07947061530669774,0.07947061530669453,0.7571976075005756,0.677726992193855,1.0,1.0
15.397,TE,55.0,65.0,61,0.22176701988017997,6.766889826259614e-11,0.7782329800521511,0.9198867191993079,6.276656971948569e-11,0.08011328073792556,0.08011328073791568,0.7782329800521609,0.6981196993142355,1.0,1.0
15.398,TE,55.0,65.0,61,0.20086690371666133,6.66716404307266e-11,0.7991330962166671,0.9192317908821392,6.286227094420838e-11,0.08076820905499849,0.08076820905500193,0.7991330962166737,0.7183648871616651,1.0,1.0
15.399000000000001,TE,55.0,65.0,61,0.18023144646250847,6.558881215923407e-11,0.8197685534719027,0.9185642783870442,6.29587493250483e-11,0.08143572154999701,0.08143572154999712,0.8197685534719209,0.7383328319219056,1.0,1.0
15.4,TE,55.0,65.0,61,0.16000193142609961,6.441966404757693e-11,0.8399980685094808,0.917883850014758,6.305578281740054e-11,0.08211614992218619,0.08211614992219418,0.8399980685094948,0.7578819185872866,1.0,1.0
15.401,TE,55.0,65.0,61,0.14033043177657994,6.316447365151134e-11,0.8596695681602555,0.9171901632605428,6.315359346587002e-11,0.0828098366763036,0.08280983667629982,0.8596695681602515,0.7768597314839557,1.0,1.0
15.402,TE,55.0,65.0,61,0.12137820780228432,6.182451772751563e-11,0.8786217921358912,0.9164828643981645,6.325207024815427e-11,0.08351713553858342,0.08351713553857576,0.8786217921358983,0.7951046565973154,1.0,1.0
15.403,TE,55.0,65.0,61,0.10331356219220908,6.040226652181957e-11,0.8966864377473887,0.9157615880461094,6.33512131642533e-11,0.08423841189053938,0.08423841189054937,0.896686437747352,0.8124480258568393,1.0,1.0
15.404,TE,55.0,65.0,61,0.08630914844641904,5.89014947927069e-11,0.9136908514946794,0.9150259567140946,6.345113323646956e-11,0.08497404322245428,0.08497404322245317,0.9136908514946632,0.8287168082722263,1.0,1.0
15.405,TE,55.0,65.0,61,0.07053875934727727,5.732725405493966e-11,0.9294612405953955,0.9142755803299044,6.35517194425006e-11,0.08572441960654387,0.08572441960654176,0.9294612405953765,0.8437368209888537,1.0,1.0
15.406,TE,55.0,65.0,61,0.0561736593394538,5.568601135763629e-11,0.9438263406048601,0.9135100557446851,6.365308280464888e-11,0.08648994419166178,0.08648994419165856,0.9438263406048797,0.8573363964132016,1.0,1.0
15.407,TE,55.0,65.0,61,0.04337856405340165,5.3985517445287456e-11,0.9566214358926128,0.9127289662163914,6.375522332291439e-11,0.08727103371985334,0.08727103371985545,0.9566214358926157,0.8693504021727574,1.0,1.0
15.408,TE,55.0,65.0,61,0.03230740897090463,5.223483451333166e-11,0.9676925909768606,0.9119318808695931,6.385814099729714e-11,0.08806811906654877,0.08806811906653733,0.9676925909768136,0.8796244719103232,1.0,1.0
15.409,TE,55.0,65.0,61,0.023099083001067985,5.044421130806498e-11,0.9769009169484878,0.9111183541315349,6.396172480549467e-11,0.08888164580450342,0.08888164580448421,0.9769009169484867,0.8880192711440036,1.0,1.0
15.41,TE,55.0,65.0,61,0.01587332732317413,4.8624871490376975e-11,0.984126672628201,0.9102879251414305,6.406608576980943e-11,0.08971207479450338,0.08971207479450649,0.984126672628229,0.8944145978336945,1.0,1.0
15.411,TE,55.0,65.0,61,0.010727011248709513,4.6788855775914406e-11,0.9892729887045016,0.9094401171335912,6.41713349125439e-11,0.09055988280223748,0.09055988280223182,0.9892729887045011,0.8987131059022698,1.0,1.0
15.412,TE,55.0,65.0,61,0.007730991936022652,4.4948775604347624e-11,0.9922690080190286,0.9085744367925337,6.42773612113956e-11,0.09142556314318895,0.09142556314318995,0.9922690080190186,0.9008434448758387,1.0,1.0
15.413,TE,55.0,65.0,61,0.00692774236943148,4.311751736901792e-11,0.993072257587451,0.907690373577025,6.4384275688667e-11,0.09230962635859075,0.09230962635860063,0.9930722575874681,0.9007626312288504,1.0,1.0
15.414,TE,55.0,65.0,61,0.008329892703618329,4.1307965728543117e-11,0.9916701072550737,0.9067873990142049,6.449185629975318e-11,0.09321260092130323,0.09321260092131434,0.991670107255064,0.8984575063337593,1.0,1.0
15.415,TE,55.0,65.0,61,0.011919776767795088,3.9532705234379684e-11,0.9880802231926722,0.9058649659602703,6.460032508925906e-11,0.09413503397512935,0.09413503397514444,0.9880802231926562,0.8939451892175277,1.0,1.0
15.416,TE,55.0,65.0,61,0.017650013118900635,3.780373583617269e-11,0.9823499868432957,0.9049225078263378,6.470957103488217e-11,0.09507749210895267,0.09507749210896188,0.9823499868433021,0.8872724947343338,1.0,1.0
15.417,TE,55.0,65.0,61,0.02544508460372995,3.613220833642572e-11,0.9745549153601378,0.9039594377684701,6.481970515892499e-11,0.0960405621667102,0.09604056216671952,0.9745549153601469,0.8785143531934183,1.0,1.0
15.418,TE,55.0,65.0,61,0.03520381854316994,3.452820668270462e-11,0.9647961814223018,0.9029751478391695,6.49307274613875e-11,0.09702485209589973,0.09702485209589107,0.9647961814223115,0.8677713293264108,1.0,1.0
15.419,TE,55.0,65.0,61,0.04680261748021663,3.300055367860821e-11,0.9531973824867828,0.9019690080990882,6.504263794226972e-11,0.09803099183586916,0.09803099183588215,0.9531973824868062,0.8551663906509006,1.0,1.0
